track_id,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
2OMqSRS11ly56zg9u5za6c,rock,0.431,0.95,7,-4.918,1,0.26,0.00105,3.63e-05,0.272,0.562,191.941,audio_features,spotify:track:2OMqSRS11ly56zg9u5za6c,https://api.spotify.com/v1/tracks/2OMqSRS11ly56zg9u5za6c,https://api.spotify.com/v1/audio-analysis/2OMqSRS11ly56zg9u5za6c,158733,4
6otiaV2fagE3s8IvP6WkwG,rock,0.527,0.834,1,-5.531,1,0.0447,0.00107,0.000102,0.0993,0.422,110.065,audio_features,spotify:track:6otiaV2fagE3s8IvP6WkwG,https://api.spotify.com/v1/tracks/6otiaV2fagE3s8IvP6WkwG,https://api.spotify.com/v1/audio-analysis/6otiaV2fagE3s8IvP6WkwG,198333,4
2G8PweZBBwTpyP8vpNQJK2,rock,0.531,0.984,3,-3.767,0,0.0652,0.0017,1.13e-05,0.361,0.386,107.036,audio_features,spotify:track:2G8PweZBBwTpyP8vpNQJK2,https://api.spotify.com/v1/tracks/2G8PweZBBwTpyP8vpNQJK2,https://api.spotify.com/v1/audio-analysis/2G8PweZBBwTpyP8vpNQJK2,268480,4
1JdKrFyoU05abww0Zv0ayQ,rock,0.528,0.831,8,-3.607,1,0.0429,9.43e-05,0.0,0.141,0.632,131.094,audio_features,spotify:track:1JdKrFyoU05abww0Zv0ayQ,https://api.spotify.com/v1/tracks/1JdKrFyoU05abww0Zv0ayQ,https://api.spotify.com/v1/audio-analysis/1JdKrFyoU05abww0Zv0ayQ,220480,3
4KcH1ZRV2W1q7Flq0QqC76,rock,0.385,0.783,9,-2.533,1,0.233,0.000269,0.47,0.108,0.902,176.701,audio_features,spotify:track:4KcH1ZRV2W1q7Flq0QqC76,https://api.spotify.com/v1/tracks/4KcH1ZRV2W1q7Flq0QqC76,https://api.spotify.com/v1/audio-analysis/4KcH1ZRV2W1q7Flq0QqC76,134467,4
5JJDu0Z5DKe7mR31MGksSg,rock,0.519,0.77,7,-8.788,1,0.0809,0.0675,3.48e-06,0.0762,0.921,158.29,audio_features,spotify:track:5JJDu0Z5DKe7mR31MGksSg,https://api.spotify.com/v1/tracks/5JJDu0Z5DKe7mR31MGksSg,https://api.spotify.com/v1/audio-analysis/5JJDu0Z5DKe7mR31MGksSg,197800,4
1YrnDTqvcnUKxAIeXyaEmU,rock,0.398,0.93,11,-6.76,1,0.0615,0.000854,0.121,0.0874,0.725,190.818,audio_features,spotify:track:1YrnDTqvcnUKxAIeXyaEmU,https://api.spotify.com/v1/tracks/1YrnDTqvcnUKxAIeXyaEmU,https://api.spotify.com/v1/audio-analysis/1YrnDTqvcnUKxAIeXyaEmU,408173,4
21Qsj3cMVCx2xF2EVVNbEu,rock,0.356,0.982,4,-1.574,0,0.112,0.713,0.00145,0.941,0.299,95.754,audio_features,spotify:track:21Qsj3cMVCx2xF2EVVNbEu,https://api.spotify.com/v1/tracks/21Qsj3cMVCx2xF2EVVNbEu,https://api.spotify.com/v1/audio-analysis/21Qsj3cMVCx2xF2EVVNbEu,110093,4
13lZDbwonGhOflQLQIfdtZ,rock,0.534,0.441,7,-5.752,1,0.0303,0.661,0.0,0.0934,0.439,97.009,audio_features,spotify:track:13lZDbwonGhOflQLQIfdtZ,https://api.spotify.com/v1/tracks/13lZDbwonGhOflQLQIfdtZ,https://api.spotify.com/v1/audio-analysis/13lZDbwonGhOflQLQIfdtZ,140179,4
2i0AUcEnsDm3dsqLrFWUCq,rock,0.686,0.783,4,-4.977,1,0.119,0.0764,0.0,0.163,0.814,99.978,audio_features,spotify:track:2i0AUcEnsDm3dsqLrFWUCq,https://api.spotify.com/v1/tracks/2i0AUcEnsDm3dsqLrFWUCq,https://api.spotify.com/v1/audio-analysis/2i0AUcEnsDm3dsqLrFWUCq,200467,4
4OSbctVD37ycS0H3rwRm72,rock,0.2,0.977,3,-3.494,0,0.159,0.00165,1.1e-05,0.259,0.39,195.711,audio_features,spotify:track:4OSbctVD37ycS0H3rwRm72,https://api.spotify.com/v1/tracks/4OSbctVD37ycS0H3rwRm72,https://api.spotify.com/v1/audio-analysis/4OSbctVD37ycS0H3rwRm72,199387,4
3euDGpS2R0NC2Xssqxohva,rock,0.537,0.559,4,-12.224,1,0.0315,0.314,0.000795,0.116,0.918,167.758,audio_features,spotify:track:3euDGpS2R0NC2Xssqxohva,https://api.spotify.com/v1/tracks/3euDGpS2R0NC2Xssqxohva,https://api.spotify.com/v1/audio-analysis/3euDGpS2R0NC2Xssqxohva,259702,4
65KzDXZm9aQt8sA1k0ZVG3,rock,0.406,0.73,9,-6.278,1,0.0315,0.0471,0.0,0.229,0.207,170.032,audio_features,spotify:track:65KzDXZm9aQt8sA1k0ZVG3,https://api.spotify.com/v1/tracks/65KzDXZm9aQt8sA1k0ZVG3,https://api.spotify.com/v1/audio-analysis/65KzDXZm9aQt8sA1k0ZVG3,242000,4
7v8wKvNQQIxkugCFFjrkaO,rock,0.367,0.896,11,-4.002,1,0.091,0.000627,0.0,0.207,0.38,170.863,audio_features,spotify:track:7v8wKvNQQIxkugCFFjrkaO,https://api.spotify.com/v1/tracks/7v8wKvNQQIxkugCFFjrkaO,https://api.spotify.com/v1/audio-analysis/7v8wKvNQQIxkugCFFjrkaO,184893,4
2HTF6COSIKrwpP8NcbtdBa,rock,0.683,0.653,7,-4.688,1,0.0323,0.0839,0.000855,0.422,0.623,126.75,audio_features,spotify:track:2HTF6COSIKrwpP8NcbtdBa,https://api.spotify.com/v1/tracks/2HTF6COSIKrwpP8NcbtdBa,https://api.spotify.com/v1/audio-analysis/2HTF6COSIKrwpP8NcbtdBa,281027,4
5gaUkg5JNk8c4mr2jnpX8H,rock,0.835,0.765,1,-7.831,1,0.0681,0.475,0.0692,0.12,0.855,110.282,audio_features,spotify:track:5gaUkg5JNk8c4mr2jnpX8H,https://api.spotify.com/v1/tracks/5gaUkg5JNk8c4mr2jnpX8H,https://api.spotify.com/v1/audio-analysis/5gaUkg5JNk8c4mr2jnpX8H,301026,4
1Jwc3ODLQxtbnS8M9TflSP,rock,0.724,0.891,11,-7.818,1,0.0995,0.00344,4.72e-05,0.3,0.818,103.022,audio_features,spotify:track:1Jwc3ODLQxtbnS8M9TflSP,https://api.spotify.com/v1/tracks/1Jwc3ODLQxtbnS8M9TflSP,https://api.spotify.com/v1/audio-analysis/1Jwc3ODLQxtbnS8M9TflSP,204707,4
2VBLFxCUyFp5BfmsZpxcis,rock,0.436,0.951,7,-4.748,0,0.202,0.0046,0.0,0.149,0.428,169.955,audio_features,spotify:track:2VBLFxCUyFp5BfmsZpxcis,https://api.spotify.com/v1/tracks/2VBLFxCUyFp5BfmsZpxcis,https://api.spotify.com/v1/audio-analysis/2VBLFxCUyFp5BfmsZpxcis,223320,4
3HL9dtbUo5mJwXQyaEUESR,rock,0.653,0.825,2,-5.243,1,0.0335,0.0277,8.84e-05,0.053,0.846,113.249,audio_features,spotify:track:3HL9dtbUo5mJwXQyaEUESR,https://api.spotify.com/v1/tracks/3HL9dtbUo5mJwXQyaEUESR,https://api.spotify.com/v1/audio-analysis/3HL9dtbUo5mJwXQyaEUESR,270760,4
2vOAHp8PBBFYqvQUWSoITY,rock,0.533,0.918,4,-2.095,1,0.0616,0.00894,0.0,0.643,0.662,92.504,audio_features,spotify:track:2vOAHp8PBBFYqvQUWSoITY,https://api.spotify.com/v1/tracks/2vOAHp8PBBFYqvQUWSoITY,https://api.spotify.com/v1/audio-analysis/2vOAHp8PBBFYqvQUWSoITY,211600,4
2yGoiZes2YcueNA4nGDmdS,rock,0.572,0.488,4,-10.179,1,0.124,0.67,0.0,0.11,0.642,132.142,audio_features,spotify:track:2yGoiZes2YcueNA4nGDmdS,https://api.spotify.com/v1/tracks/2yGoiZes2YcueNA4nGDmdS,https://api.spotify.com/v1/audio-analysis/2yGoiZes2YcueNA4nGDmdS,267747,5
2LcmUm7w5WNAJe08nkSmvq,rock,0.846,0.384,10,-10.301,1,0.0688,0.173,0.0,0.0828,0.674,123.051,audio_features,spotify:track:2LcmUm7w5WNAJe08nkSmvq,https://api.spotify.com/v1/tracks/2LcmUm7w5WNAJe08nkSmvq,https://api.spotify.com/v1/audio-analysis/2LcmUm7w5WNAJe08nkSmvq,220818,4
0eTHlx53lUn95HVsJtR6Qx,rock,0.566,0.669,9,-10.081,1,0.0694,0.7,0.0654,0.588,0.92,149.702,audio_features,spotify:track:0eTHlx53lUn95HVsJtR6Qx,https://api.spotify.com/v1/tracks/0eTHlx53lUn95HVsJtR6Qx,https://api.spotify.com/v1/audio-analysis/0eTHlx53lUn95HVsJtR6Qx,239107,4
1m3BAsNsQAaSNMD2M6vlKY,rock,0.682,0.752,2,-9.521,1,0.0454,0.476,0.863,0.0768,0.964,81.081,audio_features,spotify:track:1m3BAsNsQAaSNMD2M6vlKY,https://api.spotify.com/v1/tracks/1m3BAsNsQAaSNMD2M6vlKY,https://api.spotify.com/v1/audio-analysis/1m3BAsNsQAaSNMD2M6vlKY,341733,4
1I6l01BaBgBCVkfQCpIlR6,rock,0.644,0.623,11,-13.862,0,0.059,0.389,0.0202,0.0617,0.676,126.553,audio_features,spotify:track:1I6l01BaBgBCVkfQCpIlR6,https://api.spotify.com/v1/tracks/1I6l01BaBgBCVkfQCpIlR6,https://api.spotify.com/v1/audio-analysis/1I6l01BaBgBCVkfQCpIlR6,306974,4
1ncSAZD0bzvU3cu0uPLbWd,rock,0.447,0.557,9,-9.92,1,0.035,0.35,0.0145,0.11,0.43,152.058,audio_features,spotify:track:1ncSAZD0bzvU3cu0uPLbWd,https://api.spotify.com/v1/tracks/1ncSAZD0bzvU3cu0uPLbWd,https://api.spotify.com/v1/audio-analysis/1ncSAZD0bzvU3cu0uPLbWd,352667,4
4xiaE15ARCs5CVPA6J8gmC,rock,0.521,0.233,7,-13.683,1,0.0254,0.635,0.0,0.245,0.4,78.93,audio_features,spotify:track:4xiaE15ARCs5CVPA6J8gmC,https://api.spotify.com/v1/tracks/4xiaE15ARCs5CVPA6J8gmC,https://api.spotify.com/v1/audio-analysis/4xiaE15ARCs5CVPA6J8gmC,235667,3
64yajM6CxtLghmgB53VeXT,rock,0.529,0.93,4,-1.538,1,0.0588,0.00955,0.0,0.465,0.694,92.463,audio_features,spotify:track:64yajM6CxtLghmgB53VeXT,https://api.spotify.com/v1/tracks/64yajM6CxtLghmgB53VeXT,https://api.spotify.com/v1/audio-analysis/64yajM6CxtLghmgB53VeXT,212547,4
3PgIhd4XmwtmV2XGU5qhzZ,rock,0.832,0.472,2,-14.403,1,0.0646,0.716,0.00179,0.0824,0.889,99.29,audio_features,spotify:track:3PgIhd4XmwtmV2XGU5qhzZ,https://api.spotify.com/v1/tracks/3PgIhd4XmwtmV2XGU5qhzZ,https://api.spotify.com/v1/audio-analysis/3PgIhd4XmwtmV2XGU5qhzZ,274942,4
1HpBm13TNcyMW3PoUrlZPv,rock,0.672,0.768,1,-9.142,0,0.0445,0.0382,5.51e-05,0.0837,0.942,102.487,audio_features,spotify:track:1HpBm13TNcyMW3PoUrlZPv,https://api.spotify.com/v1/tracks/1HpBm13TNcyMW3PoUrlZPv,https://api.spotify.com/v1/audio-analysis/1HpBm13TNcyMW3PoUrlZPv,249867,4
5cfYurP1XKldMBtvBBJiTs,rock,0.349,0.692,1,-11.691,1,0.0338,0.462,0.00266,0.197,0.952,179.396,audio_features,spotify:track:5cfYurP1XKldMBtvBBJiTs,https://api.spotify.com/v1/tracks/5cfYurP1XKldMBtvBBJiTs,https://api.spotify.com/v1/audio-analysis/5cfYurP1XKldMBtvBBJiTs,288507,4
6UTZE0OPFM4ofNR1IJAAFX,rock,0.89,0.506,11,-9.907,0,0.0507,0.12,0.0,0.105,0.647,127.996,audio_features,spotify:track:6UTZE0OPFM4ofNR1IJAAFX,https://api.spotify.com/v1/tracks/6UTZE0OPFM4ofNR1IJAAFX,https://api.spotify.com/v1/audio-analysis/6UTZE0OPFM4ofNR1IJAAFX,289613,4
2nklcPJ3YhYJfC2ibStXz9,rock,0.577,0.726,4,-8.011,0,0.0299,0.00199,0.0386,0.158,0.764,107.416,audio_features,spotify:track:2nklcPJ3YhYJfC2ibStXz9,https://api.spotify.com/v1/tracks/2nklcPJ3YhYJfC2ibStXz9,https://api.spotify.com/v1/audio-analysis/2nklcPJ3YhYJfC2ibStXz9,399800,4
7zuuWZo0MyOdG3VHg1Mgml,rock,0.371,0.985,2,-1.759,1,0.142,7.67e-05,0.0611,0.103,0.275,185.009,audio_features,spotify:track:7zuuWZo0MyOdG3VHg1Mgml,https://api.spotify.com/v1/tracks/7zuuWZo0MyOdG3VHg1Mgml,https://api.spotify.com/v1/audio-analysis/7zuuWZo0MyOdG3VHg1Mgml,240442,4
5MoDQWMDMaAGDEiWsJfeCi,rock,0.526,0.358,4,-7.239,0,0.0243,0.525,0.0,0.0942,0.399,78.989,audio_features,spotify:track:5MoDQWMDMaAGDEiWsJfeCi,https://api.spotify.com/v1/tracks/5MoDQWMDMaAGDEiWsJfeCi,https://api.spotify.com/v1/audio-analysis/5MoDQWMDMaAGDEiWsJfeCi,238027,3
1yS9wpv8GW2c8tHC7P85JJ,rock,0.779,0.727,9,-5.175,1,0.0336,0.109,0.0,0.0657,0.727,119.935,audio_features,spotify:track:1yS9wpv8GW2c8tHC7P85JJ,https://api.spotify.com/v1/tracks/1yS9wpv8GW2c8tHC7P85JJ,https://api.spotify.com/v1/audio-analysis/1yS9wpv8GW2c8tHC7P85JJ,199413,4
0zK545STj6P7qbFSpCK9pp,rock,0.529,0.743,9,-5.523,1,0.0481,0.177,0.0,0.0759,0.78,116.817,audio_features,spotify:track:0zK545STj6P7qbFSpCK9pp,https://api.spotify.com/v1/tracks/0zK545STj6P7qbFSpCK9pp,https://api.spotify.com/v1/audio-analysis/0zK545STj6P7qbFSpCK9pp,180547,4
2tCb63qwibZi8EbkkNuv8g,rock,0.506,0.203,9,-23.51,1,0.0449,0.496,0.0176,0.879,0.56,139.421,audio_features,spotify:track:2tCb63qwibZi8EbkkNuv8g,https://api.spotify.com/v1/tracks/2tCb63qwibZi8EbkkNuv8g,https://api.spotify.com/v1/audio-analysis/2tCb63qwibZi8EbkkNuv8g,534131,4
3LwjMORRPuf7j7WiFHW350,rock,0.421,0.693,8,-7.332,1,0.0452,0.441,0.000248,0.102,0.59,111.118,audio_features,spotify:track:3LwjMORRPuf7j7WiFHW350,https://api.spotify.com/v1/tracks/3LwjMORRPuf7j7WiFHW350,https://api.spotify.com/v1/audio-analysis/3LwjMORRPuf7j7WiFHW350,253165,4
0kp728Knw5PYvU3QzMZ0yJ,rock,0.701,0.316,7,-14.723,1,0.0843,0.496,0.0,0.121,0.889,136.73,audio_features,spotify:track:0kp728Knw5PYvU3QzMZ0yJ,https://api.spotify.com/v1/tracks/0kp728Knw5PYvU3QzMZ0yJ,https://api.spotify.com/v1/audio-analysis/0kp728Knw5PYvU3QzMZ0yJ,284910,4
00vYs0qZA40Z8AAaN7xmMO,rock,0.685,0.594,2,-10.906,1,0.0289,0.294,3.69e-06,0.358,0.853,121.761,audio_features,spotify:track:00vYs0qZA40Z8AAaN7xmMO,https://api.spotify.com/v1/tracks/00vYs0qZA40Z8AAaN7xmMO,https://api.spotify.com/v1/audio-analysis/00vYs0qZA40Z8AAaN7xmMO,184160,4
5ORPYXJKlpHWIdceavSGrL,rock,0.308,0.955,4,-3.763,1,0.111,2.39e-05,0.113,0.166,0.237,174.991,audio_features,spotify:track:5ORPYXJKlpHWIdceavSGrL,https://api.spotify.com/v1/tracks/5ORPYXJKlpHWIdceavSGrL,https://api.spotify.com/v1/audio-analysis/5ORPYXJKlpHWIdceavSGrL,243347,4
6S3JlDAGk3uu3NtZbPnuhS,rock,0.623,0.876,11,-7.788,1,0.066,0.0189,0.0134,0.0728,0.515,124.431,audio_features,spotify:track:6S3JlDAGk3uu3NtZbPnuhS,https://api.spotify.com/v1/tracks/6S3JlDAGk3uu3NtZbPnuhS,https://api.spotify.com/v1/audio-analysis/6S3JlDAGk3uu3NtZbPnuhS,217347,4
1n1y2kFPISpF9WGD3JaFo5,rock,0.565,0.41,2,-6.616,0,0.0311,0.65,0.0,0.309,0.36,78.01,audio_features,spotify:track:1n1y2kFPISpF9WGD3JaFo5,https://api.spotify.com/v1/tracks/1n1y2kFPISpF9WGD3JaFo5,https://api.spotify.com/v1/audio-analysis/1n1y2kFPISpF9WGD3JaFo5,238560,4
6xAa0kGkTLU22ZyoHOCHgi,rock,0.824,0.377,2,-9.222,1,0.0436,0.107,0.604,0.11,0.779,116.342,audio_features,spotify:track:6xAa0kGkTLU22ZyoHOCHgi,https://api.spotify.com/v1/tracks/6xAa0kGkTLU22ZyoHOCHgi,https://api.spotify.com/v1/audio-analysis/6xAa0kGkTLU22ZyoHOCHgi,252760,4
4NQfrmGs9iQXVQI9IpRhjM,rock,0.547,0.46,11,-8.759,0,0.0256,0.344,0.442,0.0983,0.543,90.768,audio_features,spotify:track:4NQfrmGs9iQXVQI9IpRhjM,https://api.spotify.com/v1/tracks/4NQfrmGs9iQXVQI9IpRhjM,https://api.spotify.com/v1/audio-analysis/4NQfrmGs9iQXVQI9IpRhjM,324733,4
47rOmlKHPYyMDM3h6L74Sn,rock,0.685,0.642,0,-5.417,1,0.0372,0.0997,0.0,0.0343,0.763,130.02,audio_features,spotify:track:47rOmlKHPYyMDM3h6L74Sn,https://api.spotify.com/v1/tracks/47rOmlKHPYyMDM3h6L74Sn,https://api.spotify.com/v1/audio-analysis/47rOmlKHPYyMDM3h6L74Sn,191360,4
2WPLFvAldG0GG6Ad3Xa0TO,rock,0.487,0.2,11,-21.64,1,0.0448,0.973,0.935,0.109,0.581,92.154,audio_features,spotify:track:2WPLFvAldG0GG6Ad3Xa0TO,https://api.spotify.com/v1/tracks/2WPLFvAldG0GG6Ad3Xa0TO,https://api.spotify.com/v1/audio-analysis/2WPLFvAldG0GG6Ad3Xa0TO,127746,4
65JmIZCsgkw2mbfobxt1CR,rock,0.527,0.908,11,-5.105,0,0.036,0.155,8.89e-05,0.581,0.893,99.482,audio_features,spotify:track:65JmIZCsgkw2mbfobxt1CR,https://api.spotify.com/v1/tracks/65JmIZCsgkw2mbfobxt1CR,https://api.spotify.com/v1/audio-analysis/65JmIZCsgkw2mbfobxt1CR,306347,4
0OGw7V8wAI6OsZIQ12JkTP,rock,0.593,0.934,11,-4.967,1,0.044,0.00128,1.21e-05,0.188,0.537,102.065,audio_features,spotify:track:0OGw7V8wAI6OsZIQ12JkTP,https://api.spotify.com/v1/tracks/0OGw7V8wAI6OsZIQ12JkTP,https://api.spotify.com/v1/audio-analysis/0OGw7V8wAI6OsZIQ12JkTP,209573,4
12ZdBjNAfRXZZTvMSrJPUb,rock,0.652,0.627,7,-7.313,1,0.0894,0.436,8.11e-06,0.0674,0.315,137.867,audio_features,spotify:track:12ZdBjNAfRXZZTvMSrJPUb,https://api.spotify.com/v1/tracks/12ZdBjNAfRXZZTvMSrJPUb,https://api.spotify.com/v1/audio-analysis/12ZdBjNAfRXZZTvMSrJPUb,340533,3
4WoM3V2Vje4Qa2MNwkr7gK,rock,0.711,0.788,11,-14.705,1,0.0825,0.0117,2.05e-06,0.311,0.757,103.172,audio_features,spotify:track:4WoM3V2Vje4Qa2MNwkr7gK,https://api.spotify.com/v1/tracks/4WoM3V2Vje4Qa2MNwkr7gK,https://api.spotify.com/v1/audio-analysis/4WoM3V2Vje4Qa2MNwkr7gK,204560,4
61qxP4Vs5DVX0Ic4GnBklu,rock,0.663,0.522,1,-8.741,1,0.0374,0.392,5.41e-06,0.197,0.301,99.759,audio_features,spotify:track:61qxP4Vs5DVX0Ic4GnBklu,https://api.spotify.com/v1/tracks/61qxP4Vs5DVX0Ic4GnBklu,https://api.spotify.com/v1/audio-analysis/61qxP4Vs5DVX0Ic4GnBklu,262520,4
15jhnquhNS1IZMlM493UBW,rock,0.745,0.347,2,-13.145,1,0.0418,0.246,0.0,0.0861,0.899,155.539,audio_features,spotify:track:15jhnquhNS1IZMlM493UBW,https://api.spotify.com/v1/tracks/15jhnquhNS1IZMlM493UBW,https://api.spotify.com/v1/audio-analysis/15jhnquhNS1IZMlM493UBW,201600,4
086myS9r57YsLbJpU0TgK9,rock,0.691,0.631,2,-6.478,1,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,audio_features,spotify:track:086myS9r57YsLbJpU0TgK9,https://api.spotify.com/v1/tracks/086myS9r57YsLbJpU0TgK9,https://api.spotify.com/v1/audio-analysis/086myS9r57YsLbJpU0TgK9,161124,4
2374M0fQpWi3dLnB54qaLX,rock,0.671,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,audio_features,spotify:track:2374M0fQpWi3dLnB54qaLX,https://api.spotify.com/v1/tracks/2374M0fQpWi3dLnB54qaLX,https://api.spotify.com/v1/audio-analysis/2374M0fQpWi3dLnB54qaLX,295893,4
754kgU5rWscRTfvlsuEwFp,rock,0.526,0.749,3,-6.964,1,0.0283,0.023,1.76e-06,0.0692,0.421,99.982,audio_features,spotify:track:754kgU5rWscRTfvlsuEwFp,https://api.spotify.com/v1/tracks/754kgU5rWscRTfvlsuEwFp,https://api.spotify.com/v1/audio-analysis/754kgU5rWscRTfvlsuEwFp,208680,4
2dono2Koz7DEvGwxUsmMLq,rock,0.404,0.393,2,-6.607,1,0.0262,0.806,0.000443,0.0938,0.403,98.217,audio_features,spotify:track:2dono2Koz7DEvGwxUsmMLq,https://api.spotify.com/v1/tracks/2dono2Koz7DEvGwxUsmMLq,https://api.spotify.com/v1/audio-analysis/2dono2Koz7DEvGwxUsmMLq,186000,4
6jgkEbmQ2F2onEqsEhiliL,rock,0.501,0.765,6,-7.063,0,0.0281,0.00294,0.49,0.184,0.46,91.771,audio_features,spotify:track:6jgkEbmQ2F2onEqsEhiliL,https://api.spotify.com/v1/tracks/6jgkEbmQ2F2onEqsEhiliL,https://api.spotify.com/v1/audio-analysis/6jgkEbmQ2F2onEqsEhiliL,190846,4
37zuIvk4KBkAxxLJsxJaHq,rock,0.521,0.526,5,-6.032,1,0.0281,0.243,0.00537,0.108,0.502,130.694,audio_features,spotify:track:37zuIvk4KBkAxxLJsxJaHq,https://api.spotify.com/v1/tracks/37zuIvk4KBkAxxLJsxJaHq,https://api.spotify.com/v1/audio-analysis/37zuIvk4KBkAxxLJsxJaHq,268293,4
7H0ya83CMmgFcOhw0UB6ow,rock,0.508,0.792,0,-7.311,0,0.0297,0.229,0.124,0.145,0.601,147.067,audio_features,spotify:track:7H0ya83CMmgFcOhw0UB6ow,https://api.spotify.com/v1/tracks/7H0ya83CMmgFcOhw0UB6ow,https://api.spotify.com/v1/audio-analysis/7H0ya83CMmgFcOhw0UB6ow,320467,4
7fyG2MquxykO3Ufiku1Dj2,rock,0.612,0.196,7,-19.489,0,0.0359,0.706,0.319,0.111,0.142,73.489,audio_features,spotify:track:7fyG2MquxykO3Ufiku1Dj2,https://api.spotify.com/v1/tracks/7fyG2MquxykO3Ufiku1Dj2,https://api.spotify.com/v1/audio-analysis/7fyG2MquxykO3Ufiku1Dj2,158801,4
3CRDbSIZ4r5MsZ0YwxuEkn,rock,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,audio_features,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,https://api.spotify.com/v1/tracks/3CRDbSIZ4r5MsZ0YwxuEkn,https://api.spotify.com/v1/audio-analysis/3CRDbSIZ4r5MsZ0YwxuEkn,202333,4
6RZmhpvukfyeSURhf4kZ0d,rock,0.731,0.664,0,-5.474,1,0.0302,0.00307,0.35,0.133,0.661,118.018,audio_features,spotify:track:6RZmhpvukfyeSURhf4kZ0d,https://api.spotify.com/v1/tracks/6RZmhpvukfyeSURhf4kZ0d,https://api.spotify.com/v1/audio-analysis/6RZmhpvukfyeSURhf4kZ0d,239267,4
3TO7bbrUKrOSPGRTB5MeCz,rock,0.359,0.48,9,-11.79,1,0.0841,0.521,0.0043,0.178,0.355,120.285,audio_features,spotify:track:3TO7bbrUKrOSPGRTB5MeCz,https://api.spotify.com/v1/tracks/3TO7bbrUKrOSPGRTB5MeCz,https://api.spotify.com/v1/audio-analysis/3TO7bbrUKrOSPGRTB5MeCz,413947,4
2K2M0TcglCRLLpFOzKeFZA,rock,0.683,0.594,2,-8.289,1,0.0347,0.385,8.61e-05,0.121,0.734,115.099,audio_features,spotify:track:2K2M0TcglCRLLpFOzKeFZA,https://api.spotify.com/v1/tracks/2K2M0TcglCRLLpFOzKeFZA,https://api.spotify.com/v1/audio-analysis/2K2M0TcglCRLLpFOzKeFZA,250400,4
4vO9dmzNRqDhFY3jD1a3P7,rock,0.581,0.624,9,-8.346,1,0.0777,0.0987,0.0,0.0411,0.637,139.714,audio_features,spotify:track:4vO9dmzNRqDhFY3jD1a3P7,https://api.spotify.com/v1/tracks/4vO9dmzNRqDhFY3jD1a3P7,https://api.spotify.com/v1/audio-analysis/4vO9dmzNRqDhFY3jD1a3P7,151293,4
1H7gMYGykdtwZOV6s1N0by,rock,0.425,0.369,4,-11.876,1,0.0379,0.183,0.00126,0.112,0.65,176.625,audio_features,spotify:track:1H7gMYGykdtwZOV6s1N0by,https://api.spotify.com/v1/tracks/1H7gMYGykdtwZOV6s1N0by,https://api.spotify.com/v1/audio-analysis/1H7gMYGykdtwZOV6s1N0by,124693,3
0wJoRiX5K5BxlqZTolB2LD,rock,0.533,0.905,2,-5.27,1,0.0754,0.00876,0.578,0.0698,0.486,108.9,audio_features,spotify:track:0wJoRiX5K5BxlqZTolB2LD,https://api.spotify.com/v1/tracks/0wJoRiX5K5BxlqZTolB2LD,https://api.spotify.com/v1/audio-analysis/0wJoRiX5K5BxlqZTolB2LD,170813,4
1Eolhana7nKHYpcYpdVcT5,rock,0.515,0.534,6,-8.045,1,0.0768,0.181,0.00278,0.0547,0.426,70.776,audio_features,spotify:track:1Eolhana7nKHYpcYpdVcT5,https://api.spotify.com/v1/tracks/1Eolhana7nKHYpcYpdVcT5,https://api.spotify.com/v1/audio-analysis/1Eolhana7nKHYpcYpdVcT5,145747,4
1GLmaPfulP0BrfijohQpN5,rock,0.486,0.465,4,-9.821,1,0.03,0.0666,0.00491,0.105,0.851,121.243,audio_features,spotify:track:1GLmaPfulP0BrfijohQpN5,https://api.spotify.com/v1/tracks/1GLmaPfulP0BrfijohQpN5,https://api.spotify.com/v1/audio-analysis/1GLmaPfulP0BrfijohQpN5,169933,4
0xtIp0lgccN85GfGOekS5L,rock,0.373,0.609,0,-7.0,1,0.0316,0.108,0.000427,0.0755,0.354,179.955,audio_features,spotify:track:0xtIp0lgccN85GfGOekS5L,https://api.spotify.com/v1/tracks/0xtIp0lgccN85GfGOekS5L,https://api.spotify.com/v1/audio-analysis/0xtIp0lgccN85GfGOekS5L,270680,4
1gFNm7cXfG1vSMcxPpSxec,rock,0.818,0.728,10,-8.331,1,0.0314,0.232,0.0642,0.251,0.975,113.059,audio_features,spotify:track:1gFNm7cXfG1vSMcxPpSxec,https://api.spotify.com/v1/tracks/1gFNm7cXfG1vSMcxPpSxec,https://api.spotify.com/v1/audio-analysis/1gFNm7cXfG1vSMcxPpSxec,188960,4
7vYA9ET5AUqJt5pBbhKmcB,rock,0.513,0.775,11,-5.136,0,0.0284,0.0929,0.0,0.404,0.518,112.202,audio_features,spotify:track:7vYA9ET5AUqJt5pBbhKmcB,https://api.spotify.com/v1/tracks/7vYA9ET5AUqJt5pBbhKmcB,https://api.spotify.com/v1/audio-analysis/7vYA9ET5AUqJt5pBbhKmcB,149360,4
